split,split_position,dataset_index,label,label_name,path
train,5750,6769,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1691.tif
train,5751,21553,8,River,data/EuroSAT_MS/River/River_1046.tif
train,5752,6565,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1507.tif
train,5753,1779,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_260.tif
train,5754,14301,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_127.tif
train,5755,26363,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_425.tif
train,5756,2216,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2994.tif
train,5757,24230,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1205.tif
train,5758,17113,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_200.tif
train,5759,9789,3,Highway,data/EuroSAT_MS/Highway/Highway_1709.tif
train,5760,25683,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2513.tif
train,5761,7302,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2170.tif
train,5762,24585,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1525.tif
train,5763,1800,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2619.tif
train,5764,19550,7,Residential,data/EuroSAT_MS/Residential/Residential_1944.tif
train,5765,19870,7,Residential,data/EuroSAT_MS/Residential/Residential_2231.tif
train,5766,11099,3,Highway,data/EuroSAT_MS/Highway/Highway_638.tif
train,5767,4460,1,Forest,data/EuroSAT_MS/Forest/Forest_2312.tif
train,5768,839,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1754.tif
train,5769,6807,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1725.tif
train,5770,22649,8,River,data/EuroSAT_MS/River/River_2032.tif
train,5771,22408,8,River,data/EuroSAT_MS/River/River_1816.tif
train,5772,3856,1,Forest,data/EuroSAT_MS/Forest/Forest_177.tif
train,5773,6975,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1877.tif
train,5774,3407,1,Forest,data/EuroSAT_MS/Forest/Forest_1365.tif
train,5775,7939,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2744.tif
train,5776,10504,3,Highway,data/EuroSAT_MS/Highway/Highway_2352.tif
train,5777,26338,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_402.tif
train,5778,12405,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1813.tif
train,5779,16137,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1121.tif
train,5780,19322,7,Residential,data/EuroSAT_MS/Residential/Residential_1739.tif
train,5781,25004,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1902.tif
train,5782,17069,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1961.tif
train,5783,7863,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2676.tif
train,5784,2126,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2912.tif
train,5785,12488,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1889.tif
train,5786,7783,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2603.tif
train,5787,9666,3,Highway,data/EuroSAT_MS/Highway/Highway_1599.tif
train,5788,19274,7,Residential,data/EuroSAT_MS/Residential/Residential_1696.tif
train,5789,18055,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_599.tif
train,5790,22003,8,River,data/EuroSAT_MS/River/River_1451.tif
train,5791,4075,1,Forest,data/EuroSAT_MS/Forest/Forest_1967.tif
train,5792,11470,3,Highway,data/EuroSAT_MS/Highway/Highway_972.tif
train,5793,2652,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_686.tif
train,5794,19608,7,Residential,data/EuroSAT_MS/Residential/Residential_1997.tif
train,5795,17262,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2134.tif
train,5796,12896,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2255.tif
train,5797,10496,3,Highway,data/EuroSAT_MS/Highway/Highway_2345.tif
train,5798,12996,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2345.tif
train,5799,8658,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_691.tif
train,5800,9065,3,Highway,data/EuroSAT_MS/Highway/Highway_1057.tif
train,5801,24590,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_153.tif
train,5802,10976,3,Highway,data/EuroSAT_MS/Highway/Highway_527.tif
train,5803,6175,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1156.tif
train,5804,20865,7,Residential,data/EuroSAT_MS/Residential/Residential_427.tif
train,5805,23803,8,River,data/EuroSAT_MS/River/River_821.tif
train,5806,4007,1,Forest,data/EuroSAT_MS/Forest/Forest_1905.tif
train,5807,11651,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1134.tif
train,5808,10345,3,Highway,data/EuroSAT_MS/Highway/Highway_2209.tif
train,5809,14430,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1386.tif
train,5810,18284,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_804.tif
train,5811,3517,1,Forest,data/EuroSAT_MS/Forest/Forest_1464.tif
train,5812,20220,7,Residential,data/EuroSAT_MS/Residential/Residential_2547.tif
train,5813,20927,7,Residential,data/EuroSAT_MS/Residential/Residential_483.tif
train,5814,20285,7,Residential,data/EuroSAT_MS/Residential/Residential_2605.tif
train,5815,18600,7,Residential,data/EuroSAT_MS/Residential/Residential_1089.tif
train,5816,21562,8,River,data/EuroSAT_MS/River/River_1054.tif
train,5817,14283,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1253.tif
train,5818,23978,8,River,data/EuroSAT_MS/River/River_98.tif
train,5819,6815,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1732.tif
train,5820,2566,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_608.tif
train,5821,14673,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1604.tif
train,5822,5576,1,Forest,data/EuroSAT_MS/Forest/Forest_617.tif
train,5823,22472,8,River,data/EuroSAT_MS/River/River_1874.tif
train,5824,6520,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1467.tif
train,5825,25776,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2598.tif
train,5826,5565,1,Forest,data/EuroSAT_MS/Forest/Forest_607.tif
train,5827,10259,3,Highway,data/EuroSAT_MS/Highway/Highway_2131.tif
train,5828,19205,7,Residential,data/EuroSAT_MS/Residential/Residential_1633.tif
train,5829,329,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1295.tif
train,5830,2536,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_581.tif
train,5831,6409,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1367.tif
train,5832,22949,8,River,data/EuroSAT_MS/River/River_2302.tif
train,5833,11380,3,Highway,data/EuroSAT_MS/Highway/Highway_891.tif
train,5834,21219,7,Residential,data/EuroSAT_MS/Residential/Residential_746.tif
train,5835,20452,7,Residential,data/EuroSAT_MS/Residential/Residential_2756.tif
train,5836,2806,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_824.tif
train,5837,8970,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_972.tif
train,5838,20408,7,Residential,data/EuroSAT_MS/Residential/Residential_2716.tif
train,5839,11543,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1037.tif
train,5840,5908,1,Forest,data/EuroSAT_MS/Forest/Forest_916.tif
train,5841,7827,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2643.tif
train,5842,14012,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1009.tif
train,5843,1627,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2463.tif
train,5844,14820,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1737.tif
train,5845,3205,1,Forest,data/EuroSAT_MS/Forest/Forest_1183.tif
train,5846,24088,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1078.tif
train,5847,12810,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2178.tif
train,5848,11344,3,Highway,data/EuroSAT_MS/Highway/Highway_859.tif
train,5849,21911,8,River,data/EuroSAT_MS/River/River_1369.tif
train,5850,1760,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2583.tif
train,5851,7465,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2317.tif
train,5852,8720,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_747.tif
train,5853,8930,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_936.tif
train,5854,6534,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_148.tif
train,5855,26790,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_81.tif
train,5856,14928,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1834.tif
train,5857,9187,3,Highway,data/EuroSAT_MS/Highway/Highway_1167.tif
train,5858,6867,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_178.tif
train,5859,9097,3,Highway,data/EuroSAT_MS/Highway/Highway_1086.tif
train,5860,16621,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1558.tif
train,5861,4998,1,Forest,data/EuroSAT_MS/Forest/Forest_2798.tif
train,5862,19141,7,Residential,data/EuroSAT_MS/Residential/Residential_1576.tif
train,5863,24974,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1876.tif
train,5864,13262,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_334.tif
train,5865,21408,7,Residential,data/EuroSAT_MS/Residential/Residential_916.tif
train,5866,8869,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_881.tif
train,5867,580,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1520.tif
train,5868,9606,3,Highway,data/EuroSAT_MS/Highway/Highway_1544.tif
train,5869,13979,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_980.tif
train,5870,8646,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_680.tif
train,5871,20301,7,Residential,data/EuroSAT_MS/Residential/Residential_262.tif
train,5872,6728,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1654.tif
train,5873,11939,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1394.tif
train,5874,14188,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1168.tif
train,5875,5303,1,Forest,data/EuroSAT_MS/Forest/Forest_371.tif
train,5876,23555,8,River,data/EuroSAT_MS/River/River_599.tif
train,5877,24857,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1770.tif
train,5878,1432,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2288.tif
train,5879,9048,3,Highway,data/EuroSAT_MS/Highway/Highway_1041.tif
train,5880,26657,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_690.tif
train,5881,17815,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_382.tif
train,5882,10099,3,Highway,data/EuroSAT_MS/Highway/Highway_1989.tif
train,5883,4223,1,Forest,data/EuroSAT_MS/Forest/Forest_21.tif
train,5884,712,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_164.tif
train,5885,5662,1,Forest,data/EuroSAT_MS/Forest/Forest_695.tif
train,5886,22372,8,River,data/EuroSAT_MS/River/River_1784.tif
train,5887,18991,7,Residential,data/EuroSAT_MS/Residential/Residential_1440.tif
train,5888,19223,7,Residential,data/EuroSAT_MS/Residential/Residential_165.tif
train,5889,19388,7,Residential,data/EuroSAT_MS/Residential/Residential_1799.tif
train,5890,20613,7,Residential,data/EuroSAT_MS/Residential/Residential_2900.tif
train,5891,131,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1116.tif
train,5892,11506,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1003.tif
train,5893,22534,8,River,data/EuroSAT_MS/River/River_193.tif
train,5894,1483,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2333.tif
train,5895,25728,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2554.tif
train,5896,19816,7,Residential,data/EuroSAT_MS/Residential/Residential_2183.tif
train,5897,3316,1,Forest,data/EuroSAT_MS/Forest/Forest_1283.tif
train,5898,12664,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2046.tif
train,5899,25288,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2158.tif
train,5900,23271,8,River,data/EuroSAT_MS/River/River_342.tif
train,5901,8958,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_961.tif
train,5902,9142,3,Highway,data/EuroSAT_MS/Highway/Highway_1126.tif
train,5903,16496,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1445.tif
train,5904,18145,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_68.tif
train,5905,9624,3,Highway,data/EuroSAT_MS/Highway/Highway_1560.tif
train,5906,15463,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_515.tif
train,5907,6907,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1815.tif
train,5908,21295,7,Residential,data/EuroSAT_MS/Residential/Residential_814.tif
train,5909,5083,1,Forest,data/EuroSAT_MS/Forest/Forest_2874.tif
train,5910,6550,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1494.tif
train,5911,25762,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2585.tif
train,5912,6983,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1884.tif
train,5913,23416,8,River,data/EuroSAT_MS/River/River_473.tif
train,5914,24369,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1330.tif
train,5915,20022,7,Residential,data/EuroSAT_MS/Residential/Residential_2369.tif
train,5916,14524,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1470.tif
train,5917,18494,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_994.tif
train,5918,11397,3,Highway,data/EuroSAT_MS/Highway/Highway_906.tif
train,5919,18915,7,Residential,data/EuroSAT_MS/Residential/Residential_1372.tif
train,5920,18061,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_603.tif
train,5921,7490,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_234.tif
train,5922,21781,8,River,data/EuroSAT_MS/River/River_1251.tif
train,5923,26114,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2901.tif
train,5924,5040,1,Forest,data/EuroSAT_MS/Forest/Forest_2835.tif
train,5925,22834,8,River,data/EuroSAT_MS/River/River_22.tif
train,5926,9800,3,Highway,data/EuroSAT_MS/Highway/Highway_1719.tif
train,5927,10073,3,Highway,data/EuroSAT_MS/Highway/Highway_1965.tif
train,5928,20936,7,Residential,data/EuroSAT_MS/Residential/Residential_491.tif
train,5929,22056,8,River,data/EuroSAT_MS/River/River_15.tif
train,5930,7913,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2720.tif
train,5931,9358,3,Highway,data/EuroSAT_MS/Highway/Highway_1320.tif
train,5932,4210,1,Forest,data/EuroSAT_MS/Forest/Forest_2088.tif
train,5933,19908,7,Residential,data/EuroSAT_MS/Residential/Residential_2266.tif
train,5934,9863,3,Highway,data/EuroSAT_MS/Highway/Highway_1776.tif
train,5935,1933,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2739.tif
train,5936,5861,1,Forest,data/EuroSAT_MS/Forest/Forest_874.tif
train,5937,14859,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1772.tif
train,5938,13961,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_964.tif
train,5939,10601,3,Highway,data/EuroSAT_MS/Highway/Highway_244.tif
train,5940,9512,3,Highway,data/EuroSAT_MS/Highway/Highway_146.tif
train,5941,23425,8,River,data/EuroSAT_MS/River/River_481.tif
train,5942,26445,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_5.tif
train,5943,1804,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2622.tif
train,5944,7931,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2737.tif
train,5945,17701,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_28.tif
train,5946,26698,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_727.tif
train,5947,20834,7,Residential,data/EuroSAT_MS/Residential/Residential_4.tif
train,5948,17659,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2492.tif
train,5949,12440,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1845.tif
train,5950,24108,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1096.tif
train,5951,12724,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_210.tif
train,5952,14800,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1719.tif
train,5953,25478,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2329.tif
train,5954,19419,7,Residential,data/EuroSAT_MS/Residential/Residential_1826.tif
train,5955,12702,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2080.tif
train,5956,5270,1,Forest,data/EuroSAT_MS/Forest/Forest_341.tif
train,5957,5090,1,Forest,data/EuroSAT_MS/Forest/Forest_2880.tif
train,5958,17115,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2001.tif
train,5959,549,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1493.tif
train,5960,6412,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_137.tif
train,5961,4912,1,Forest,data/EuroSAT_MS/Forest/Forest_272.tif
train,5962,21768,8,River,data/EuroSAT_MS/River/River_124.tif
train,5963,20777,7,Residential,data/EuroSAT_MS/Residential/Residential_348.tif
train,5964,15449,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_502.tif
train,5965,4944,1,Forest,data/EuroSAT_MS/Forest/Forest_2749.tif
train,5966,16871,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1783.tif
train,5967,24619,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1556.tif
train,5968,123,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1109.tif
train,5969,25164,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2046.tif
train,5970,3858,1,Forest,data/EuroSAT_MS/Forest/Forest_1771.tif
train,5971,2053,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2847.tif
train,5972,12761,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2133.tif
train,5973,1761,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2584.tif
train,5974,19404,7,Residential,data/EuroSAT_MS/Residential/Residential_1812.tif
train,5975,9729,3,Highway,data/EuroSAT_MS/Highway/Highway_1655.tif
train,5976,20055,7,Residential,data/EuroSAT_MS/Residential/Residential_2399.tif
train,5977,4462,1,Forest,data/EuroSAT_MS/Forest/Forest_2314.tif
train,5978,19808,7,Residential,data/EuroSAT_MS/Residential/Residential_2176.tif
train,5979,5057,1,Forest,data/EuroSAT_MS/Forest/Forest_2850.tif
train,5980,7864,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2677.tif
train,5981,9561,3,Highway,data/EuroSAT_MS/Highway/Highway_1503.tif
train,5982,22384,8,River,data/EuroSAT_MS/River/River_1795.tif
train,5983,11221,3,Highway,data/EuroSAT_MS/Highway/Highway_748.tif
train,5984,1047,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1941.tif
train,5985,12865,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2227.tif
train,5986,8417,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_474.tif
train,5987,21104,7,Residential,data/EuroSAT_MS/Residential/Residential_642.tif
train,5988,14136,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1120.tif
train,5989,19963,7,Residential,data/EuroSAT_MS/Residential/Residential_2315.tif
train,5990,8603,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_641.tif
train,5991,4794,1,Forest,data/EuroSAT_MS/Forest/Forest_2613.tif
train,5992,11982,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1432.tif
train,5993,19548,7,Residential,data/EuroSAT_MS/Residential/Residential_1942.tif
train,5994,21020,7,Residential,data/EuroSAT_MS/Residential/Residential_567.tif
train,5995,18107,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_645.tif
train,5996,17469,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2320.tif
train,5997,23342,8,River,data/EuroSAT_MS/River/River_406.tif
train,5998,9783,3,Highway,data/EuroSAT_MS/Highway/Highway_1703.tif
train,5999,26279,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_35.tif
train,6000,15720,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_747.tif
train,6001,21409,7,Residential,data/EuroSAT_MS/Residential/Residential_917.tif
train,6002,20968,7,Residential,data/EuroSAT_MS/Residential/Residential_52.tif
train,6003,18560,7,Residential,data/EuroSAT_MS/Residential/Residential_1052.tif
train,6004,14209,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1187.tif
train,6005,16946,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1850.tif
train,6006,12892,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2251.tif
train,6007,20450,7,Residential,data/EuroSAT_MS/Residential/Residential_2754.tif
train,6008,1713,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2540.tif
train,6009,665,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1598.tif
train,6010,11003,3,Highway,data/EuroSAT_MS/Highway/Highway_551.tif
train,6011,12003,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1451.tif
train,6012,2098,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2888.tif
train,6013,2537,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_582.tif
train,6014,16671,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1602.tif
train,6015,22082,8,River,data/EuroSAT_MS/River/River_1522.tif
train,6016,3019,1,Forest,data/EuroSAT_MS/Forest/Forest_1015.tif
train,6017,25138,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2022.tif
train,6018,1838,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2653.tif
train,6019,8847,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_861.tif
train,6020,23175,8,River,data/EuroSAT_MS/River/River_256.tif
train,6021,18750,7,Residential,data/EuroSAT_MS/Residential/Residential_1223.tif
train,6022,17759,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_331.tif
train,6023,15403,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_461.tif
train,6024,18072,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_613.tif
train,6025,8211,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_299.tif
train,6026,8879,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_890.tif
